PeriodEnd,PeriodStart,AirTemp,CloudOpacity,Dhi,Dni,Ebh,Ghi,WindSpeed10m
2021-01-02T21:45:00Z,2021-01-02T21:30:00Z,3.6,9.8,0,0,0,0,0.5
2021-01-02T22:00:00Z,2021-01-02T21:45:00Z,3.6,8.8,0,0,0,0,0.8
2021-01-02T22:15:00Z,2021-01-02T22:00:00Z,3.6,1.2,0,0,0,0,1.0
2021-01-02T22:30:00Z,2021-01-02T22:15:00Z,3.6,0.0,0,0,0,0,1.1
2021-01-02T22:45:00Z,2021-01-02T22:30:00Z,3.5,19.4,0,0,0,0,1.2
2021-01-02T23:00:00Z,2021-01-02T22:45:00Z,3.5,55.7,0,0,0,0,1.4
2021-01-02T23:15:00Z,2021-01-02T23:00:00Z,3.5,47.5,0,0,0,0,1.4
2021-01-02T23:30:00Z,2021-01-02T23:15:00Z,3.5,13.1,0,0,0,0,1.4
2021-01-02T23:45:00Z,2021-01-02T23:30:00Z,3.6,8.2,0,0,0,0,1.5
2021-01-03T00:00:00Z,2021-01-02T23:45:00Z,3.6,7.7,0,0,0,0,1.5
2021-01-03T00:15:00Z,2021-01-03T00:00:00Z,3.6,6.1,0,0,0,0,1.5
2021-01-03T00:30:00Z,2021-01-03T00:15:00Z,3.6,7.0,0,0,0,0,1.6
2021-01-03T00:45:00Z,2021-01-03T00:30:00Z,3.5,9.3,0,0,0,0,1.8
2021-01-03T01:00:00Z,2021-01-03T00:45:00Z,3.5,20.8,0,0,0,0,1.9
2021-01-03T01:15:00Z,2021-01-03T01:00:00Z,3.5,52.5,0,0,0,0,1.9
2021-01-03T01:30:00Z,2021-01-03T01:15:00Z,3.4,50.9,0,0,0,0,2.0
2021-01-03T01:45:00Z,2021-01-03T01:30:00Z,3.3,30.6,0,0,0,0,2.1
2021-01-03T02:00:00Z,2021-01-03T01:45:00Z,3.2,5.9,0,0,0,0,2.2
2021-01-03T02:15:00Z,2021-01-03T02:00:00Z,3.2,20.0,0,0,0,0,2.2
2021-01-03T02:30:00Z,2021-01-03T02:15:00Z,3.2,47.1,0,0,0,0,2.3
2021-01-03T02:45:00Z,2021-01-03T02:30:00Z,3.3,48.3,0,0,0,0,2.3
2021-01-03T03:00:00Z,2021-01-03T02:45:00Z,3.3,47.6,0,0,0,0,2.4
2021-01-03T03:15:00Z,2021-01-03T03:00:00Z,3.3,46.4,0,0,0,0,2.5
2021-01-03T03:30:00Z,2021-01-03T03:15:00Z,3.3,47.5,0,0,0,0,2.6
2021-01-03T03:45:00Z,2021-01-03T03:30:00Z,3.2,53.3,0,0,0,0,2.7
2021-01-03T04:00:00Z,2021-01-03T03:45:00Z,3.2,59.0,0,0,0,0,2.8
2021-01-03T04:15:00Z,2021-01-03T04:00:00Z,3.2,47.8,0,0,0,0,2.9
2021-01-03T04:30:00Z,2021-01-03T04:15:00Z,3.2,53.8,0,0,0,0,2.9
2021-01-03T04:45:00Z,2021-01-03T04:30:00Z,3.3,68.3,0,0,0,0,3.0
2021-01-03T05:00:00Z,2021-01-03T04:45:00Z,3.3,68.1,0,0,0,0,3.1
2021-01-03T05:15:00Z,2021-01-03T05:00:00Z,3.3,64.9,0,0,0,0,3.1
2021-01-03T05:30:00Z,2021-01-03T05:15:00Z,3.3,49.4,0,0,0,0,3.1
2021-01-03T05:45:00Z,2021-01-03T05:30:00Z,3.4,48.7,0,0,0,0,3.1
2021-01-03T06:00:00Z,2021-01-03T05:45:00Z,3.4,48.4,0,0,0,0,3.1
2021-01-03T06:15:00Z,2021-01-03T06:00:00Z,3.4,45.6,0,0,0,0,3.1
2021-01-03T06:30:00Z,2021-01-03T06:15:00Z,3.4,45.9,0,0,0,0,3.2
2021-01-03T06:45:00Z,2021-01-03T06:30:00Z,3.5,49.1,0,0,0,0,3.2
2021-01-03T07:00:00Z,2021-01-03T06:45:00Z,3.5,49.6,0,0,0,0,3.2
2021-01-03T07:15:00Z,2021-01-03T07:00:00Z,3.5,47.6,0,0,0,0,3.2
2021-01-03T07:30:00Z,2021-01-03T07:15:00Z,3.5,47.6,0,0,0,0,3.3
2021-01-03T07:45:00Z,2021-01-03T07:30:00Z,3.4,46.7,0,0,0,0,3.4
2021-01-03T08:00:00Z,2021-01-03T07:45:00Z,3.4,47.6,1,0,0,1,3.4
2021-01-03T08:15:00Z,2021-01-03T08:00:00Z,3.4,46.0,8,0,0,8,3.5
2021-01-03T08:30:00Z,2021-01-03T08:15:00Z,3.4,45.2,19,0,0,19,3.6
2021-01-03T08:45:00Z,2021-01-03T08:30:00Z,3.5,42.3,33,0,0,33,3.7
2021-01-03T09:00:00Z,2021-01-03T08:45:00Z,3.5,53.3,36,0,0,36,3.9
2021-01-03T09:15:00Z,2021-01-03T09:00:00Z,3.5,76.6,24,0,0,24,3.9
2021-01-03T09:30:00Z,2021-01-03T09:15:00Z,3.5,74.8,31,0,0,31,3.8
2021-01-03T09:45:00Z,2021-01-03T09:30:00Z,3.4,79.2,30,0,0,30,3.8
2021-01-03T10:00:00Z,2021-01-03T09:45:00Z,3.4,78.8,35,0,0,35,3.7
2021-01-03T10:15:00Z,2021-01-03T10:00:00Z,3.4,79.1,37,0,0,37,3.8
2021-01-03T10:30:00Z,2021-01-03T10:15:00Z,3.5,80.2,38,0,0,38,4.0
2021-01-03T10:45:00Z,2021-01-03T10:30:00Z,3.6,77.8,46,0,0,46,4.2
2021-01-03T11:00:00Z,2021-01-03T10:45:00Z,3.7,76.5,51,0,0,51,4.4
2021-01-03T11:15:00Z,2021-01-03T11:00:00Z,3.7,75.1,56,0,0,56,4.6
2021-01-03T11:30:00Z,2021-01-03T11:15:00Z,3.8,70.4,68,0,0,68,4.8
2021-01-03T11:45:00Z,2021-01-03T11:30:00Z,3.9,64.6,81,0,0,81,5.0
2021-01-03T12:00:00Z,2021-01-03T11:45:00Z,4.0,64.3,82,0,0,82,5.3
2021-01-03T12:15:00Z,2021-01-03T12:00:00Z,4.0,51.4,109,0,0,109,5.3
2021-01-03T12:30:00Z,2021-01-03T12:15:00Z,4.0,41.5,128,0,0,128,5.3
2021-01-03T12:45:00Z,2021-01-03T12:30:00Z,3.9,48.8,108,0,0,108,5.2
2021-01-03T13:00:00Z,2021-01-03T12:45:00Z,3.9,68.4,62,0,0,62,5.1
2021-01-03T13:15:00Z,2021-01-03T13:00:00Z,3.9,59.2,75,0,0,75,5.1
2021-01-03T13:30:00Z,2021-01-03T13:15:00Z,3.8,61.3,65,0,0,65,5.1
2021-01-03T13:45:00Z,2021-01-03T13:30:00Z,3.8,59.1,61,0,0,61,5.2
2021-01-03T14:00:00Z,2021-01-03T13:45:00Z,3.7,58.9,53,0,0,53,5.2
2021-01-03T14:15:00Z,2021-01-03T14:00:00Z,3.7,59.4,44,0,0,44,5.2
2021-01-03T14:30:00Z,2021-01-03T14:15:00Z,3.6,45.1,46,0,0,46,5.2
2021-01-03T14:45:00Z,2021-01-03T14:30:00Z,3.6,19.4,42,92,9,51,5.3
2021-01-03T15:00:00Z,2021-01-03T14:45:00Z,3.5,38.3,26,0,0,26,5.3
2021-01-03T15:15:00Z,2021-01-03T15:00:00Z,3.4,47.0,11,0,0,11,5.3
2021-01-03T15:30:00Z,2021-01-03T15:15:00Z,3.3,43.7,2,0,0,2,5.2
2021-01-03T15:45:00Z,2021-01-03T15:30:00Z,3.2,38.7,0,0,0,0,5.1
2021-01-03T16:00:00Z,2021-01-03T15:45:00Z,3.1,44.6,0,0,0,0,5.0
2021-01-03T16:15:00Z,2021-01-03T16:00:00Z,3.0,46.6,0,0,0,0,5.0
2021-01-03T16:30:00Z,2021-01-03T16:15:00Z,3.0,53.8,0,0,0,0,5.0
2021-01-03T16:45:00Z,2021-01-03T16:30:00Z,2.9,60.8,0,0,0,0,4.9
2021-01-03T17:00:00Z,2021-01-03T16:45:00Z,2.9,61.0,0,0,0,0,4.9
2021-01-03T17:15:00Z,2021-01-03T17:00:00Z,2.9,54.1,0,0,0,0,4.9
2021-01-03T17:30:00Z,2021-01-03T17:15:00Z,2.9,48.3,0,0,0,0,5.0
2021-01-03T17:45:00Z,2021-01-03T17:30:00Z,2.8,60.5,0,0,0,0,5.0
2021-01-03T18:00:00Z,2021-01-03T17:45:00Z,2.8,54.7,0,0,0,0,5.1
2021-01-03T18:15:00Z,2021-01-03T18:00:00Z,2.8,52.6,0,0,0,0,5.2
2021-01-03T18:30:00Z,2021-01-03T18:15:00Z,2.9,55.9,0,0,0,0,5.2
2021-01-03T18:45:00Z,2021-01-03T18:30:00Z,3.0,55.3,0,0,0,0,5.3
2021-01-03T19:00:00Z,2021-01-03T18:45:00Z,3.1,56.6,0,0,0,0,5.3
2021-01-03T19:15:00Z,2021-01-03T19:00:00Z,3.1,59.9,0,0,0,0,5.4
2021-01-03T19:30:00Z,2021-01-03T19:15:00Z,3.1,60.0,0,0,0,0,5.4
2021-01-03T19:45:00Z,2021-01-03T19:30:00Z,3.1,59.5,0,0,0,0,5.5
2021-01-03T20:00:00Z,2021-01-03T19:45:00Z,3.1,62.3,0,0,0,0,5.5
2021-01-03T20:15:00Z,2021-01-03T20:00:00Z,3.1,63.7,0,0,0,0,5.6
2021-01-03T20:30:00Z,2021-01-03T20:15:00Z,3.1,62.1,0,0,0,0,5.6
2021-01-03T20:45:00Z,2021-01-03T20:30:00Z,3.1,58.6,0,0,0,0,5.7
2021-01-03T21:00:00Z,2021-01-03T20:45:00Z,3.1,58.8,0,0,0,0,5.7
2021-01-03T21:15:00Z,2021-01-03T21:00:00Z,3.1,59.2,0,0,0,0,5.7
2021-01-03T21:30:00Z,2021-01-03T21:15:00Z,3.0,57.2,0,0,0,0,5.6
2021-01-03T21:45:00Z,2021-01-03T21:30:00Z,2.9,52.4,0,0,0,0,5.6
2021-01-03T22:00:00Z,2021-01-03T21:45:00Z,2.8,51.0,0,0,0,0,5.5
2021-01-03T22:15:00Z,2021-01-03T22:00:00Z,2.8,58.3,0,0,0,0,5.4
2021-01-03T22:30:00Z,2021-01-03T22:15:00Z,2.7,63.2,0,0,0,0,5.4
2021-01-03T22:45:00Z,2021-01-03T22:30:00Z,2.7,63.1,0,0,0,0,5.4
2021-01-03T23:00:00Z,2021-01-03T22:45:00Z,2.6,59.0,0,0,0,0,5.4
2021-01-03T23:15:00Z,2021-01-03T23:00:00Z,2.6,58.1,0,0,0,0,5.4
2021-01-03T23:30:00Z,2021-01-03T23:15:00Z,2.6,58.6,0,0,0,0,5.4
2021-01-03T23:45:00Z,2021-01-03T23:30:00Z,2.7,61.5,0,0,0,0,5.4
2021-01-04T00:00:00Z,2021-01-03T23:45:00Z,2.7,74.8,0,0,0,0,5.4
2021-01-04T00:15:00Z,2021-01-04T00:00:00Z,2.7,82.6,0,0,0,0,5.4
2021-01-04T00:30:00Z,2021-01-04T00:15:00Z,2.7,85.3,0,0,0,0,5.4
2021-01-04T00:45:00Z,2021-01-04T00:30:00Z,2.7,83.5,0,0,0,0,5.4
2021-01-04T01:00:00Z,2021-01-04T00:45:00Z,2.7,84.2,0,0,0,0,5.4
2021-01-04T01:15:00Z,2021-01-04T01:00:00Z,2.7,81.8,0,0,0,0,5.4
2021-01-04T01:30:00Z,2021-01-04T01:15:00Z,2.7,75.4,0,0,0,0,5.4
2021-01-04T01:45:00Z,2021-01-04T01:30:00Z,2.7,69.3,0,0,0,0,5.4
2021-01-04T02:00:00Z,2021-01-04T01:45:00Z,2.7,62.9,0,0,0,0,5.4
2021-01-04T02:15:00Z,2021-01-04T02:00:00Z,2.7,58.6,0,0,0,0,5.4
2021-01-04T02:30:00Z,2021-01-04T02:15:00Z,2.7,59.2,0,0,0,0,5.4
2021-01-04T02:45:00Z,2021-01-04T02:30:00Z,2.8,63.1,0,0,0,0,5.5
2021-01-04T03:00:00Z,2021-01-04T02:45:00Z,2.8,67.5,0,0,0,0,5.5
2021-01-04T03:15:00Z,2021-01-04T03:00:00Z,2.8,63.8,0,0,0,0,5.5
2021-01-04T03:30:00Z,2021-01-04T03:15:00Z,2.8,56.3,0,0,0,0,5.5
2021-01-04T03:45:00Z,2021-01-04T03:30:00Z,2.8,52.1,0,0,0,0,5.5
2021-01-04T04:00:00Z,2021-01-04T03:45:00Z,2.8,56.8,0,0,0,0,5.5
2021-01-04T04:15:00Z,2021-01-04T04:00:00Z,2.8,51.5,0,0,0,0,5.5
2021-01-04T04:30:00Z,2021-01-04T04:15:00Z,2.8,54.0,0,0,0,0,5.5
2021-01-04T04:45:00Z,2021-01-04T04:30:00Z,2.8,57.0,0,0,0,0,5.5
2021-01-04T05:00:00Z,2021-01-04T04:45:00Z,2.8,57.1,0,0,0,0,5.5
2021-01-04T05:15:00Z,2021-01-04T05:00:00Z,2.8,55.6,0,0,0,0,5.6
2021-01-04T05:30:00Z,2021-01-04T05:15:00Z,2.8,59.8,0,0,0,0,5.6
2021-01-04T05:45:00Z,2021-01-04T05:30:00Z,2.9,61.3,0,0,0,0,5.6
2021-01-04T06:00:00Z,2021-01-04T05:45:00Z,2.9,57.6,0,0,0,0,5.6
2021-01-04T06:15:00Z,2021-01-04T06:00:00Z,2.9,53.5,0,0,0,0,5.7
2021-01-04T06:30:00Z,2021-01-04T06:15:00Z,2.9,54.2,0,0,0,0,5.7
2021-01-04T06:45:00Z,2021-01-04T06:30:00Z,3.0,61.0,0,0,0,0,5.6
2021-01-04T07:00:00Z,2021-01-04T06:45:00Z,3.0,57.4,0,0,0,0,5.6
2021-01-04T07:15:00Z,2021-01-04T07:00:00Z,3.0,62.5,0,0,0,0,5.6
2021-01-04T07:30:00Z,2021-01-04T07:15:00Z,3.0,65.2,0,0,0,0,5.7
2021-01-04T07:45:00Z,2021-01-04T07:30:00Z,3.0,66.3,0,0,0,0,5.7
2021-01-04T08:00:00Z,2021-01-04T07:45:00Z,3.0,65.7,0,0,0,0,5.7
2021-01-04T08:15:00Z,2021-01-04T08:00:00Z,3.0,65.7,4,0,0,4,5.7
2021-01-04T08:30:00Z,2021-01-04T08:15:00Z,3.0,65.0,9,0,0,9,5.7
2021-01-04T08:45:00Z,2021-01-04T08:30:00Z,3.0,62.4,15,0,0,15,5.7
2021-01-04T09:00:00Z,2021-01-04T08:45:00Z,3.0,61.5,22,0,0,22,5.7
2021-01-04T09:15:00Z,2021-01-04T09:00:00Z,3.0,63.4,28,0,0,28,5.6
2021-01-04T09:30:00Z,2021-01-04T09:15:00Z,3.0,61.2,36,0,0,36,5.6
2021-01-04T09:45:00Z,2021-01-04T09:30:00Z,3.0,69.7,33,0,0,33,5.5
2021-01-04T10:00:00Z,2021-01-04T09:45:00Z,3.0,77.4,29,0,0,29,5.4
2021-01-04T10:15:00Z,2021-01-04T10:00:00Z,3.0,79.4,29,0,0,29,5.4
2021-01-04T10:30:00Z,2021-01-04T10:15:00Z,2.9,78.2,34,0,0,34,5.5
2021-01-04T10:45:00Z,2021-01-04T10:30:00Z,2.9,83.9,27,0,0,27,5.6
2021-01-04T11:00:00Z,2021-01-04T10:45:00Z,2.8,78.1,39,0,0,39,5.7
2021-01-04T11:15:00Z,2021-01-04T11:00:00Z,2.8,62.7,69,0,0,69,5.7
2021-01-04T11:30:00Z,2021-01-04T11:15:00Z,2.7,65.7,66,0,0,66,5.7
2021-01-04T11:45:00Z,2021-01-04T11:30:00Z,2.7,74.0,50,0,0,50,5.7
2021-01-04T12:00:00Z,2021-01-04T11:45:00Z,2.6,87.3,25,0,0,25,5.6
2021-01-04T12:15:00Z,2021-01-04T12:00:00Z,2.6,82.9,33,0,0,33,5.7
2021-01-04T12:30:00Z,2021-01-04T12:15:00Z,2.6,79.1,39,0,0,39,5.9
2021-01-04T12:45:00Z,2021-01-04T12:30:00Z,2.5,72.2,49,0,0,49,6.0
2021-01-04T13:00:00Z,2021-01-04T12:45:00Z,2.5,63.8,60,0,0,60,6.2
2021-01-04T13:15:00Z,2021-01-04T13:00:00Z,2.5,61.1,60,0,0,60,6.2
2021-01-04T13:30:00Z,2021-01-04T13:15:00Z,2.5,50.6,69,0,0,69,6.2
2021-01-04T13:45:00Z,2021-01-04T13:30:00Z,2.5,47.6,65,0,0,65,6.1
2021-01-04T14:00:00Z,2021-01-04T13:45:00Z,2.5,48.9,54,0,0,54,6.1
2021-01-04T14:15:00Z,2021-01-04T14:00:00Z,2.5,37.6,54,0,0,54,6.0
2021-01-04T14:30:00Z,2021-01-04T14:15:00Z,2.5,20.8,54,0,0,54,5.9
2021-01-04T14:45:00Z,2021-01-04T14:30:00Z,2.5,25.1,38,0,0,38,5.9
2021-01-04T15:00:00Z,2021-01-04T14:45:00Z,2.5,47.5,17,0,0,17,5.8
2021-01-04T15:15:00Z,2021-01-04T15:00:00Z,2.5,62.4,6,0,0,6,5.7
2021-01-04T15:30:00Z,2021-01-04T15:15:00Z,2.5,64.3,1,0,0,1,5.7
2021-01-04T15:45:00Z,2021-01-04T15:30:00Z,2.5,62.1,0,0,0,0,5.7
2021-01-04T16:00:00Z,2021-01-04T15:45:00Z,2.5,60.5,0,0,0,0,5.6
2021-01-04T16:15:00Z,2021-01-04T16:00:00Z,2.5,61.1,0,0,0,0,5.6
2021-01-04T16:30:00Z,2021-01-04T16:15:00Z,2.5,56.9,0,0,0,0,5.6
2021-01-04T16:45:00Z,2021-01-04T16:30:00Z,2.4,60.4,0,0,0,0,5.6
2021-01-04T17:00:00Z,2021-01-04T16:45:00Z,2.4,51.9,0,0,0,0,5.6
2021-01-04T17:15:00Z,2021-01-04T17:00:00Z,2.4,58.8,0,0,0,0,5.6
2021-01-04T17:30:00Z,2021-01-04T17:15:00Z,2.4,65.4,0,0,0,0,5.6
2021-01-04T17:45:00Z,2021-01-04T17:30:00Z,2.4,56.3,0,0,0,0,5.6
2021-01-04T18:00:00Z,2021-01-04T17:45:00Z,2.4,50.1,0,0,0,0,5.6
2021-01-04T18:15:00Z,2021-01-04T18:00:00Z,2.4,53.0,0,0,0,0,5.6
2021-01-04T18:30:00Z,2021-01-04T18:15:00Z,2.4,63.5,0,0,0,0,5.6
2021-01-04T18:45:00Z,2021-01-04T18:30:00Z,2.4,65.0,0,0,0,0,5.6
2021-01-04T19:00:00Z,2021-01-04T18:45:00Z,2.4,59.1,0,0,0,0,5.6
2021-01-04T19:15:00Z,2021-01-04T19:00:00Z,2.4,52.5,0,0,0,0,5.6
2021-01-04T19:30:00Z,2021-01-04T19:15:00Z,2.4,65.1,0,0,0,0,5.5
2021-01-04T19:45:00Z,2021-01-04T19:30:00Z,2.3,74.6,0,0,0,0,5.5
2021-01-04T20:00:00Z,2021-01-04T19:45:00Z,2.3,68.4,0,0,0,0,5.4
2021-01-04T20:15:00Z,2021-01-04T20:00:00Z,2.3,53.6,0,0,0,0,5.4
2021-01-04T20:30:00Z,2021-01-04T20:15:00Z,2.2,55.5,0,0,0,0,5.3
2021-01-04T20:45:00Z,2021-01-04T20:30:00Z,2.2,59.1,0,0,0,0,5.3
2021-01-04T21:00:00Z,2021-01-04T20:45:00Z,2.1,59.3,0,0,0,0,5.3
2021-01-04T21:15:00Z,2021-01-04T21:00:00Z,2.1,59.4,0,0,0,0,5.2
2021-01-04T21:30:00Z,2021-01-04T21:15:00Z,2.0,66.7,0,0,0,0,5.1
2021-01-04T21:45:00Z,2021-01-04T21:30:00Z,1.9,68.8,0,0,0,0,5.0
2021-01-04T22:00:00Z,2021-01-04T21:45:00Z,1.8,63.9,0,0,0,0,4.9
2021-01-04T22:15:00Z,2021-01-04T22:00:00Z,1.7,58.7,0,0,0,0,4.8
2021-01-04T22:30:00Z,2021-01-04T22:15:00Z,1.7,63.1,0,0,0,0,4.8
2021-01-04T22:45:00Z,2021-01-04T22:30:00Z,1.8,55.1,0,0,0,0,4.7
2021-01-04T23:00:00Z,2021-01-04T22:45:00Z,1.8,52.5,0,0,0,0,4.7
2021-01-04T23:15:00Z,2021-01-04T23:00:00Z,1.8,58.4,0,0,0,0,4.7
2021-01-04T23:30:00Z,2021-01-04T23:15:00Z,1.8,58.2,0,0,0,0,4.7
2021-01-04T23:45:00Z,2021-01-04T23:30:00Z,1.8,59.4,0,0,0,0,4.7
2021-01-05T00:00:00Z,2021-01-04T23:45:00Z,1.8,63.3,0,0,0,0,4.7
2021-01-05T00:15:00Z,2021-01-05T00:00:00Z,1.8,62.4,0,0,0,0,4.7
2021-01-05T00:30:00Z,2021-01-05T00:15:00Z,1.8,61.3,0,0,0,0,4.6
2021-01-05T00:45:00Z,2021-01-05T00:30:00Z,1.9,61.3,0,0,0,0,4.6
2021-01-05T01:00:00Z,2021-01-05T00:45:00Z,1.9,60.4,0,0,0,0,4.6
2021-01-05T01:15:00Z,2021-01-05T01:00:00Z,1.9,56.7,0,0,0,0,4.5
2021-01-05T01:30:00Z,2021-01-05T01:15:00Z,1.9,57.9,0,0,0,0,4.5
2021-01-05T01:45:00Z,2021-01-05T01:30:00Z,2.0,54.2,0,0,0,0,4.4
2021-01-05T02:00:00Z,2021-01-05T01:45:00Z,2.0,55.2,0,0,0,0,4.4
2021-01-05T02:15:00Z,2021-01-05T02:00:00Z,2.0,57.4,0,0,0,0,4.4
2021-01-05T02:30:00Z,2021-01-05T02:15:00Z,2.0,57.4,0,0,0,0,4.4
2021-01-05T02:45:00Z,2021-01-05T02:30:00Z,2.1,57.1,0,0,0,0,4.3
2021-01-05T03:00:00Z,2021-01-05T02:45:00Z,2.1,55.7,0,0,0,0,4.3
2021-01-05T03:15:00Z,2021-01-05T03:00:00Z,2.1,53.8,0,0,0,0,4.3
2021-01-05T03:30:00Z,2021-01-05T03:15:00Z,2.1,51.6,0,0,0,0,4.4
2021-01-05T03:45:00Z,2021-01-05T03:30:00Z,2.2,51.3,0,0,0,0,4.4
2021-01-05T04:00:00Z,2021-01-05T03:45:00Z,2.2,56.3,0,0,0,0,4.4
2021-01-05T04:15:00Z,2021-01-05T04:00:00Z,2.2,57.9,0,0,0,0,4.4
2021-01-05T04:30:00Z,2021-01-05T04:15:00Z,2.2,62.1,0,0,0,0,4.4
2021-01-05T04:45:00Z,2021-01-05T04:30:00Z,2.3,55.3,0,0,0,0,4.4
2021-01-05T05:00:00Z,2021-01-05T04:45:00Z,2.3,56.7,0,0,0,0,4.4
2021-01-05T05:15:00Z,2021-01-05T05:00:00Z,2.3,54.9,0,0,0,0,4.3
2021-01-05T05:30:00Z,2021-01-05T05:15:00Z,2.3,54.1,0,0,0,0,4.3
2021-01-05T05:45:00Z,2021-01-05T05:30:00Z,2.3,55.9,0,0,0,0,4.3
2021-01-05T06:00:00Z,2021-01-05T05:45:00Z,2.3,60.8,0,0,0,0,4.3
2021-01-05T06:15:00Z,2021-01-05T06:00:00Z,2.3,64.3,0,0,0,0,4.2
2021-01-05T06:30:00Z,2021-01-05T06:15:00Z,2.3,59.5,0,0,0,0,4.2
2021-01-05T06:45:00Z,2021-01-05T06:30:00Z,2.3,49.4,0,0,0,0,4.1
2021-01-05T07:00:00Z,2021-01-05T06:45:00Z,2.3,59.4,0,0,0,0,4.1
2021-01-05T07:15:00Z,2021-01-05T07:00:00Z,2.3,59.3,0,0,0,0,4.0
2021-01-05T07:30:00Z,2021-01-05T07:15:00Z,2.3,53.9,0,0,0,0,4.0
2021-01-05T07:45:00Z,2021-01-05T07:30:00Z,2.2,54.1,0,0,0,0,3.9
2021-01-05T08:00:00Z,2021-01-05T07:45:00Z,2.2,56.3,1,0,0,1,3.9
2021-01-05T08:15:00Z,2021-01-05T08:00:00Z,2.2,56.7,5,0,0,5,3.8
2021-01-05T08:30:00Z,2021-01-05T08:15:00Z,2.2,58.8,12,0,0,12,3.8
2021-01-05T08:45:00Z,2021-01-05T08:30:00Z,2.3,64.1,16,0,0,16,3.8
2021-01-05T09:00:00Z,2021-01-05T08:45:00Z,2.3,70.7,19,0,0,19,3.8
2021-01-05T09:15:00Z,2021-01-05T09:00:00Z,2.3,74.4,21,0,0,21,3.8
2021-01-05T09:30:00Z,2021-01-05T09:15:00Z,2.4,77.1,23,0,0,23,4.0
2021-01-05T09:45:00Z,2021-01-05T09:30:00Z,2.5,79.6,25,0,0,25,4.1
2021-01-05T10:00:00Z,2021-01-05T09:45:00Z,2.6,78.4,30,0,0,30,4.3
2021-01-05T10:15:00Z,2021-01-05T10:00:00Z,2.6,77.7,34,0,0,34,4.4
2021-01-05T10:30:00Z,2021-01-05T10:15:00Z,2.7,79.7,34,0,0,34,4.7
2021-01-05T10:45:00Z,2021-01-05T10:30:00Z,2.7,79.6,37,0,0,37,4.9
2021-01-05T11:00:00Z,2021-01-05T10:45:00Z,2.8,76.0,45,0,0,45,5.1
2021-01-05T11:15:00Z,2021-01-05T11:00:00Z,2.8,77.1,45,0,0,45,5.2
2021-01-05T11:30:00Z,2021-01-05T11:15:00Z,2.8,69.1,62,0,0,62,5.1
2021-01-05T11:45:00Z,2021-01-05T11:30:00Z,2.8,66.8,68,0,0,68,5.1
2021-01-05T12:00:00Z,2021-01-05T11:45:00Z,2.8,70.1,61,0,0,61,5.0
2021-01-05T12:15:00Z,2021-01-05T12:00:00Z,2.8,63.3,74,0,0,74,4.9
2021-01-05T12:30:00Z,2021-01-05T12:15:00Z,2.9,75.2,49,0,0,49,4.9
2021-01-05T12:45:00Z,2021-01-05T12:30:00Z,2.9,74.8,47,0,0,47,4.8
2021-01-05T13:00:00Z,2021-01-05T12:45:00Z,3.0,73.1,48,0,0,48,4.7
2021-01-05T13:15:00Z,2021-01-05T13:00:00Z,3.0,69.7,50,0,0,50,4.6
2021-01-05T13:30:00Z,2021-01-05T13:15:00Z,3.0,67.4,49,0,0,49,4.6
2021-01-05T13:45:00Z,2021-01-05T13:30:00Z,3.0,67.0,44,0,0,44,4.5
2021-01-05T14:00:00Z,2021-01-05T13:45:00Z,3.0,66.0,39,0,0,39,4.5
2021-01-05T14:15:00Z,2021-01-05T14:00:00Z,3.0,65.5,33,0,0,33,4.4
2021-01-05T14:30:00Z,2021-01-05T14:15:00Z,3.0,60.8,30,0,0,30,4.3
2021-01-05T14:45:00Z,2021-01-05T14:30:00Z,2.9,53.9,26,0,0,26,4.3
2021-01-05T15:00:00Z,2021-01-05T14:45:00Z,2.9,55.1,17,0,0,17,4.2
2021-01-05T15:15:00Z,2021-01-05T15:00:00Z,2.9,60.5,8,0,0,8,4.2
2021-01-05T15:30:00Z,2021-01-05T15:15:00Z,2.9,58.0,2,0,0,2,4.2
2021-01-05T15:45:00Z,2021-01-05T15:30:00Z,2.9,52.4,0,0,0,0,4.2
2021-01-05T16:00:00Z,2021-01-05T15:45:00Z,2.9,62.5,0,0,0,0,4.2
2021-01-05T16:15:00Z,2021-01-05T16:00:00Z,2.9,63.9,0,0,0,0,4.3
2021-01-05T16:30:00Z,2021-01-05T16:15:00Z,2.9,66.6,0,0,0,0,4.3
2021-01-05T16:45:00Z,2021-01-05T16:30:00Z,3.0,66.6,0,0,0,0,4.4
2021-01-05T17:00:00Z,2021-01-05T16:45:00Z,3.0,63.8,0,0,0,0,4.4
2021-01-05T17:15:00Z,2021-01-05T17:00:00Z,3.0,55.5,0,0,0,0,4.4
2021-01-05T17:30:00Z,2021-01-05T17:15:00Z,3.0,56.3,0,0,0,0,4.4
2021-01-05T17:45:00Z,2021-01-05T17:30:00Z,3.1,67.4,0,0,0,0,4.4
2021-01-05T18:00:00Z,2021-01-05T17:45:00Z,3.1,67.3,0,0,0,0,4.3
2021-01-05T18:15:00Z,2021-01-05T18:00:00Z,3.1,66.0,0,0,0,0,4.3
2021-01-05T18:30:00Z,2021-01-05T18:15:00Z,3.1,68.2,0,0,0,0,4.3
2021-01-05T18:45:00Z,2021-01-05T18:30:00Z,3.2,74.9,0,0,0,0,4.3
2021-01-05T19:00:00Z,2021-01-05T18:45:00Z,3.2,74.7,0,0,0,0,4.3
